,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,se@s
6208,1192,2012,270000,80000,1,1,1,4,23.2,1248.0,73.4,1.0,5.0
6209,1377,1999,45000,100000,3,1,1,4,17.3,3.0,6.0,78.0,5.0
6210,490,2014,220000,93000,3,1,1,2,21.1,814.0,55.2,74.5,5.0
6211,776,2014,550000,11500,1,1,1,0,15.6,2523.0,63.0,18.0,9.0
6212,722,2013,370000,120000,3,1,1,0,18.5,117.0,82.85,113.7,5.0
6213,994,2015,650000,50000,1,1,1,0,14.5,248.0,3.7,218.0,9.0
6214,382,2012,550000,120000,3,1,1,0,16.8,147.0,116.3,146.0,5.0
6215,233,2010,225000,100000,1,1,1,2,17.8,13.0,68.0,16.3,5.0
6216,1020,2004,40000,57000,3,1,1,2,16.1,76.0,37.0,5.0,4.0
6217,493,2016,280000,60000,3,1,1,0,21.1,814.0,55.2,74.5,5.0
6218,275,2017,570000,44077,3,0,0,0,17.1,14.0,11.5,136.0,5.0
6219,1033,2017,290000,90000,3,1,1,2,24.7,76.0,47.3,6.0,5.0
6220,710,2018,720000,50000,1,1,1,2,21.1,136.0,88.73,21.66,5.0
6221,202,2017,800000,60000,1,1,1,0,22.77,148.0,8.5,25.0,5.0
6222,662,2012,265000,20000,3,1,1,4,1.81,186.0,68.5,0.4,5.0
6223,1056,2010,135000,90000,3,1,1,4,1.7,76.0,46.3,62.0,5.0
6224,260,2016,350000,70000,1,1,1,2,25.83,148.0,0.0,215.0,5.0
6225,70,2016,490000,80000,1,1,1,0,18.2,1248.0,73.74,172.5,8.0
6226,598,2012,450000,72000,1,1,1,2,22.32,1582.0,126.32,25.8,5.0
6227,872,2016,950000,50000,1,1,1,0,15.4,17.0,12.0,28.0,7.0
6228,1265,2012,355000,90000,3,1,1,2,17.5,128.0,85.8,114.0,5.0
6229,513,2019,700000,17000,3,1,1,0,18.6,117.0,81.86,114.73,5.0
6230,925,2012,459999,70000,1,1,1,0,12.5,217.0,12.0,2.0,8.0
6231,1947,2012,350000,74000,1,1,1,2,22.7,11.0,73.0,18.0,5.0
6232,1056,2006,85000,60000,3,1,1,2,1.7,76.0,46.3,62.0,5.0
6233,1031,2016,290000,15000,3,1,1,0,22.74,76.0,47.3,6.0,5.0
6234,449,2019,1000000,72000,1,1,1,0,25.5,148.0,8.6,2.0,5.0
6235,1605,2008,85000,25000,3,1,1,2,16.84,113.0,64.4,0.8,5.0
6236,1057,2003,65000,114000,3,1,1,0,1.7,76.0,46.3,62.0,5.0
6237,365,2005,75000,120000,3,1,1,0,13.0,143.0,1.0,13.1,5.0
6238,1532,2003,100000,250000,1,1,1,2,18.7,186.0,66.0,211.0,5.0
6239,1629,2009,170000,55768,1,1,1,0,17.0,145.0,71.0,135.0,5.0
6240,535,2017,525000,40000,3,1,0,0,18.0,117.0,81.86,113.75,5.0
6241,1332,2020,265000,70000,3,1,1,2,21.7,8.0,67.5,0.0,5.0
6242,1778,2018,459999,50000,3,1,1,0,2.3,11.0,84.0,114.0,5.0
6243,1050,2017,250000,20000,3,1,1,0,23.5,8.0,67.5,0.0,5.0
6244,1249,2013,395000,70000,1,1,1,2,23.4,1248.0,74.0,1.0,5.0
6245,544,2014,375000,60000,3,1,1,0,18.0,117.0,82.0,114.0,5.0
6246,1612,2009,120000,120000,1,1,1,0,17.0,145.0,71.0,135.0,5.0
6247,1192,2011,290000,110000,1,1,1,2,21.1,1248.0,73.0,113.0,5.0
6248,1762,2017,409999,60000,3,1,1,0,23.84,11.0,84.0,114.0,5.0
6249,103,2009,200000,30000,3,1,1,0,16.5,5.0,63.0,0.3,5.0
6250,1547,2018,900000,35000,1,1,1,0,21.13,148.0,18.6,25.0,5.0
6251,1020,2003,50000,50000,3,1,1,4,16.1,76.0,37.0,5.0,4.0
6252,1463,2012,450000,100000,1,1,1,0,1.1,1461.0,18.45,248.0,5.0
6253,986,2012,650000,80000,1,1,1,4,15.1,217.0,14.0,33.0,7.0
6254,1923,2014,300000,84000,1,1,1,2,2.14,148.0,88.5,23.0,5.0
6255,239,2014,425000,60000,1,1,1,0,25.1,148.0,8.75,24.0,5.0
6256,1378,1998,55000,50000,3,1,1,2,17.3,3.0,6.0,78.0,5.0
6257,668,2011,200000,60000,3,1,1,2,2.36,117.0,78.0,111.7,5.0
6258,973,2015,975000,100000,1,1,1,0,16.0,217.0,14.0,33.0,7.0
6259,790,2013,450000,70000,1,1,1,0,15.6,2523.0,62.1,15.0,7.0
6260,793,2014,600000,82500,1,1,1,2,15.6,2523.0,62.1,15.0,7.0
6261,784,2014,550000,76000,1,1,1,0,15.6,2523.0,62.1,15.0,9.0
6262,1631,2011,180000,87000,1,1,1,0,18.0,1248.0,75.0,1.0,5.0
6263,998,2010,300000,120000,1,1,1,0,14.0,248.0,112.0,26.0,7.0
6264,1798,2016,350000,70000,3,1,1,2,17.57,113.0,88.7,14.0,5.0
6265,1249,2014,465000,90000,1,1,1,0,23.4,1248.0,74.0,1.0,5.0
6266,1669,2010,200000,188000,1,1,1,2,21.12,1248.0,88.8,2.0,5.0
6267,76,2014,350000,120000,1,1,1,2,18.2,1248.0,73.8,172.5,8.0
6268,401,2015,650000,80000,3,1,1,0,17.4,147.0,117.3,145.0,5.0
6269,666,2010,150000,123278,3,1,1,2,2.36,117.0,78.0,111.7,5.0
6270,388,2014,560000,100000,1,1,1,2,26.0,148.0,8.6,2.0,5.0
6271,713,2015,625000,90000,1,1,1,0,21.1,136.0,88.73,21.66,5.0
6272,282,2012,220000,110000,1,1,1,0,2.0,13.0,68.0,16.0,5.0
6273,278,2013,250000,110000,1,1,1,0,2.0,13.0,68.1,16.0,5.0
6274,1796,2018,575000,70000,1,1,1,0,2.65,1248.0,88.7,1.0,5.0
6275,987,2015,1050000,65000,1,1,1,0,15.1,217.0,14.0,33.0,7.0
6276,752,2015,3000000,70000,1,1,0,2,16.36,217.0,187.7,45.0,5.0
6277,1705,2012,200000,90000,1,1,1,4,11.57,217.0,138.1,32.0,7.0
6278,1039,2016,262000,50000,3,1,1,0,22.74,76.0,47.3,6.0,5.0
6279,493,2018,299000,33000,3,1,1,0,21.1,814.0,55.2,74.5,5.0
6280,1033,2015,250000,26500,3,1,1,0,22.74,76.0,47.3,6.0,5.0
6281,574,2011,140000,60000,3,1,1,1,17.2,186.0,62.1,6.1,5.0
6282,1249,2013,360000,70000,1,1,1,4,23.4,1248.0,74.0,1.0,5.0
6283,121,2015,210000,80000,3,1,1,0,2.63,118.0,67.6,14.0,5.0
6284,693,2017,600000,60000,1,1,1,0,22.54,136.0,88.73,21.7,5.0
6285,1523,2011,210000,100000,1,1,1,0,1.5,11.0,75.0,18.0,5.0
6286,1966,2011,300000,80000,1,1,1,2,2.54,158.0,13.6,25.0,5.0
6287,543,2016,450000,35000,3,1,1,0,18.0,117.0,82.0,114.0,5.0
6288,224,2018,3200000,35000,1,1,0,0,1.1,318.0,17.0,47.0,7.0
6289,538,2019,550000,10000,3,1,1,0,18.0,117.0,81.86,113.75,5.0
6290,1617,2011,100000,80000,1,1,1,0,18.0,1248.0,75.0,1.0,5.0
6291,493,2012,185000,50000,3,1,1,2,21.1,814.0,55.2,74.5,5.0
6292,1330,2006,80000,90000,3,1,1,2,17.3,161.0,64.0,8.6,5.0
6293,1039,2017,295000,80000,3,1,1,0,24.7,76.0,47.3,6.0,5.0
6294,1494,2017,360000,25000,3,1,1,0,23.1,0.0,67.0,1.0,5.0
6295,1045,2014,210000,70000,3,1,1,0,2.2,8.0,67.1,0.0,5.0
6296,515,2019,585000,80000,3,1,0,0,17.4,117.0,81.86,114.73,5.0
6297,1956,2016,560000,50000,1,1,1,0,2.14,148.0,88.7,23.0,5.0
6298,386,2015,600000,70000,1,1,1,0,26.0,148.0,8.6,2.0,5.0
6299,137,2017,330000,60000,3,1,1,0,2.63,118.0,67.0,14.0,5.0
6300,632,2019,990000,15000,3,1,1,0,17.0,151.0,121.3,151.0,5.0
6301,1823,2012,300000,90000,1,1,1,0,23.5,1364.0,67.1,17.0,5.0
6302,1715,2018,650000,28000,3,1,1,0,17.0,118.0,18.5,17.0,5.0
6303,519,2019,695000,20000,3,1,0,0,17.4,117.0,81.86,117.0,5.0
6304,547,2014,300000,60000,1,1,1,0,24.0,112.0,7.0,16.0,5.0
6305,1033,2015,270000,22000,3,1,1,0,22.74,76.0,47.3,6.0,5.0
6306,1700,2010,185000,70000,1,1,1,2,11.57,217.0,138.1,32.0,7.0
6307,94,2013,200000,80000,1,1,1,0,22.1,1248.0,76.0,25.0,5.0
6308,1336,2019,459999,35000,0,1,1,0,26.6,8.0,58.16,77.0,5.0
6309,1723,2018,860000,60000,1,1,1,0,21.5,147.0,18.5,26.0,5.0
6310,1757,2018,400000,20000,3,1,1,0,23.84,11.0,84.0,114.0,5.0
6311,1192,2013,240000,142000,1,1,1,2,23.2,1248.0,73.4,1.0,5.0
6312,1259,2015,570000,72000,1,1,1,0,26.5,1248.0,74.0,1.0,5.0
6313,187,2018,850000,90000,1,1,1,0,23.0,148.0,8.6,25.0,5.0
6314,282,2011,155000,80000,1,1,1,4,2.0,13.0,68.0,16.0,5.0
6315,688,2011,270000,125000,1,1,1,0,23.0,136.0,0.0,22.4,5.0
6316,1124,2015,610000,33000,3,1,1,0,2.73,1373.0,1.1,13.0,5.0
6317,473,2015,1000000,50000,1,1,1,0,1.67,1582.0,126.2,25.0,5.0
6318,894,2012,450000,120000,1,1,1,2,12.5,217.0,12.0,2.0,9.0
6319,641,2018,500000,35000,1,1,1,0,25.4,1186.0,73.7,1.25,5.0
6320,326,2018,700000,43000,1,1,1,0,27.4,148.0,8.63,2.0,5.0
6321,1058,2007,135000,60000,3,1,1,0,1.7,76.0,46.3,62.0,5.0
6322,894,2012,430000,148000,1,1,1,2,12.5,217.0,12.0,2.0,9.0
6323,600,2014,625000,70000,1,1,1,2,22.32,1582.0,126.32,25.8,5.0
6324,1441,2011,280000,96000,3,1,1,0,16.5,148.0,7.7,134.0,5.0
6325,871,2015,800000,70000,1,1,1,0,15.4,17.0,12.0,28.0,7.0
6326,1192,2012,220000,70000,1,1,1,2,23.2,1248.0,73.4,1.0,5.0
6327,1170,2017,620000,18484,3,1,1,0,2.8,117.0,81.8,113.0,5.0
6328,1726,2011,300000,70000,1,1,1,0,13.3,217.0,138.3,32.0,7.0
6329,1055,2010,180000,25000,3,1,1,2,1.7,76.0,46.3,62.0,5.0
6330,1947,2013,250000,120000,1,1,1,4,22.7,11.0,73.0,18.0,5.0
6331,1243,2017,480000,55000,3,1,1,0,2.85,117.0,83.14,115.0,5.0
6332,192,2019,885000,10000,3,1,1,2,17.0,147.0,121.31,15.0,5.0
6333,827,2020,550000,60000,1,1,1,0,25.32,118.0,77.0,1.0,6.0
6334,1260,2018,800000,30000,1,1,1,0,28.4,1248.0,74.2,1.0,5.0
6335,574,2013,180000,65000,3,1,1,0,17.2,186.0,62.1,6.1,5.0
6336,741,2012,380000,50000,1,1,1,2,21.0,136.0,88.76,21.6,5.0
6337,1770,2019,520000,2560,3,1,0,0,24.0,11.0,83.81,114.0,5.0
6338,1055,2004,90000,60000,3,1,1,0,1.7,76.0,46.3,62.0,5.0
6339,1349,2016,330000,80000,3,1,1,2,2.51,8.0,67.4,0.0,5.0
6340,1014,1999,40000,50000,3,1,1,2,16.1,76.0,37.0,5.0,4.0
6341,76,2015,370000,120000,1,1,1,0,18.2,1248.0,73.8,172.5,8.0
6342,382,2009,290000,120000,3,1,1,2,16.8,147.0,116.3,146.0,5.0
6343,497,2013,215000,47000,3,1,1,2,21.1,814.0,55.2,74.5,5.0
6344,1584,2017,1282000,45000,1,1,1,0,17.6,217.0,153.86,4.0,7.0
6345,1876,2012,610000,90000,1,1,1,0,12.8,244.0,12.0,2.4,8.0
6346,723,2013,380000,110000,1,1,1,2,21.27,136.0,88.76,21.6,5.0
6347,867,2017,1250000,95000,1,1,1,0,15.4,17.0,12.0,28.0,7.0
6348,591,2012,400000,103655,1,1,1,2,22.32,1582.0,126.3,25.0,5.0
6349,739,2018,700000,25000,3,1,0,2,17.4,117.0,81.86,114.73,5.0
6350,1463,2014,650000,80000,1,1,1,0,1.1,1461.0,18.45,248.0,5.0
6351,1694,2014,95000,50000,3,1,1,2,25.4,624.0,37.5,51.0,4.0
6352,973,2015,1147000,56975,1,1,1,0,16.0,217.0,14.0,33.0,7.0
6353,570,2010,150000,110000,3,1,1,0,0.0,186.0,62.0,6.1,5.0
6354,1056,2008,120000,80000,3,1,1,4,1.7,76.0,46.3,62.0,5.0
6355,251,2010,180000,187000,1,0,1,2,17.8,13.0,68.0,16.3,5.0
6356,245,2013,325000,69000,1,0,1,0,18.6,1388.0,67.0,16.0,5.0
6357,199,2015,550000,206000,1,0,1,0,22.77,148.0,8.5,25.0,5.0
6358,197,2018,950000,27000,1,0,1,0,22.77,148.0,8.5,25.0,5.0
6359,210,2014,500000,132000,1,0,1,2,22.7,148.0,8.84,24.0,5.0
6360,178,2017,725000,75000,1,0,1,0,26.1,148.0,0.23,215.0,5.0
6361,276,2015,500000,18000,3,0,1,2,18.5,114.0,4.3,11.0,5.0
6362,952,2011,180000,218000,1,1,1,0,21.0,1461.0,64.1,16.0,5.0
6363,699,2016,650000,10000,1,1,1,0,22.54,136.0,88.73,21.7,5.0
6364,1285,2010,285000,80000,1,1,1,0,17.8,1248.0,75.0,1.0,5.0
6365,952,2011,210000,215000,1,1,1,0,21.0,1461.0,64.1,16.0,5.0
6366,244,2012,200000,137000,1,1,1,0,17.8,13.0,67.0,16.0,5.0
6367,1967,2011,295000,65000,1,1,1,2,2.54,158.0,13.6,25.0,5.0
6368,376,2007,160000,120000,3,1,1,4,17.7,147.0,78.0,12.7,5.0
6369,1087,2017,450000,10000,3,1,0,0,23.1,8.0,67.4,0.0,5.0
6370,128,2016,385000,20000,3,1,1,0,2.62,118.0,67.0,14.0,7.0
6371,245,2011,350000,93500,1,1,1,2,18.6,1388.0,67.0,16.0,5.0
6372,750,2017,2711000,9000,1,0,0,0,13.6,1.0,177.0,43.0,5.0
6373,771,2019,5150000,20000,3,0,0,0,22.37,2487.0,214.56,22.0,5.0
6374,751,2017,3200000,45000,1,0,0,0,1.33,1.0,177.0,43.0,5.0
6375,1728,2015,503000,110000,1,1,1,0,14.1,217.0,147.4,32.0,7.0
6376,1978,2019,3800000,20000,1,1,0,0,18.0,16.0,1.0,4.0,5.0
6377,1800,2016,2000000,68089,3,2,0,0,1.16,244.0,157.7,213.0,5.0
6378,1332,2013,225000,58343,3,2,1,0,21.7,8.0,67.5,0.0,5.0
6379,1064,2018,740000,38817,1,0,1,0,27.3,1248.0,74.0,1.0,5.0
6380,439,2016,550000,56494,3,2,1,0,18.2,11.0,88.7,11.0,5.0
6381,1880,2013,750000,79328,1,2,1,2,12.0,244.0,1.6,2.0,7.0
6382,1222,2019,650000,5621,3,2,0,0,22.0,117.0,81.8,113.0,5.0
6383,1837,2017,625000,25538,3,2,1,0,16.78,146.0,88.73,132.0,5.0
6384,1225,2018,600000,69779,3,0,0,0,22.0,117.0,81.8,113.0,5.0
6385,531,2017,450000,56290,1,0,1,0,24.0,1186.0,73.7,1.24,5.0
6386,49,2019,5400000,7500,1,0,0,0,16.78,15.0,1.0,4.0,5.0
6387,49,2019,5500000,8500,1,0,0,0,16.78,15.0,1.0,4.0,5.0
6388,334,2019,779000,7032,3,2,0,0,1.0,11.0,88.76,11.0,5.0
6389,1553,2016,645000,11000,3,0,0,0,14.3,158.0,13.5,153.0,5.0
6390,1977,2018,2475000,2000,1,0,0,0,16.8,184.0,15.0,35.0,5.0
6391,750,2017,2711000,9000,1,0,0,0,13.6,1.0,177.0,43.0,5.0
6392,771,2019,5150000,20000,3,0,0,0,22.37,2487.0,214.56,22.0,5.0
6393,751,2017,3200000,45000,1,0,0,0,1.33,1.0,177.0,43.0,5.0
6394,1728,2015,503000,110000,1,1,1,0,14.1,217.0,147.4,32.0,7.0
6395,1978,2019,3800000,20000,1,1,0,0,18.0,16.0,1.0,4.0,5.0
6396,1800,2016,2000000,68089,3,2,0,0,1.16,244.0,157.7,213.0,5.0
6397,1332,2013,225000,58343,3,2,1,0,21.7,8.0,67.5,0.0,5.0
6398,1064,2018,740000,38817,1,0,1,0,27.3,1248.0,74.0,1.0,5.0
6399,439,2016,550000,56494,3,2,1,0,18.2,11.0,88.7,11.0,5.0
6400,1880,2013,750000,79328,1,2,1,2,12.0,244.0,1.6,2.0,7.0
6401,1222,2019,650000,5621,3,2,0,0,22.0,117.0,81.8,113.0,5.0
6402,1837,2017,625000,25538,3,2,1,0,16.78,146.0,88.73,132.0,5.0
6403,1225,2018,600000,69779,3,0,0,0,22.0,117.0,81.8,113.0,5.0
6404,531,2017,450000,56290,1,0,1,0,24.0,1186.0,73.7,1.24,5.0
6405,49,2019,5400000,7500,1,0,0,0,16.78,15.0,1.0,4.0,5.0
6406,49,2019,5500000,8500,1,0,0,0,16.78,15.0,1.0,4.0,5.0
6407,334,2019,779000,7032,3,2,0,0,1.0,11.0,88.76,11.0,5.0
6408,1553,2016,645000,11000,3,0,0,0,14.3,158.0,13.5,153.0,5.0
6409,1977,2018,2475000,2000,1,0,0,0,16.8,184.0,15.0,35.0,5.0
6410,1239,2019,558000,70000,1,1,1,0,28.4,1248.0,74.2,1.0,5.0
6411,574,2010,165000,56000,3,1,1,4,17.2,186.0,62.1,6.1,5.0
6412,741,2012,300000,80000,1,1,1,2,21.0,136.0,88.76,21.6,5.0
6413,566,2019,500000,5000,3,1,1,0,2.3,186.0,68.0,0.0,5.0
6414,986,2012,900000,100000,1,1,1,0,15.1,217.0,14.0,33.0,7.0
6415,50,2008,830000,60000,1,1,0,4,11.0,23.0,235.0,53.0,5.0
6416,1546,2014,640000,65000,1,1,1,2,21.14,148.0,13.52,25.0,5.0
6417,899,2015,900000,70000,1,1,1,4,15.4,217.0,12.0,28.0,7.0
6418,78,2013,450000,60000,1,1,1,0,18.2,1248.0,73.8,172.5,7.0
6419,1103,2018,825000,82000,1,1,1,0,28.0,1248.0,88.5,2.0,5.0
6420,1570,2013,500000,80000,1,1,1,2,13.7,217.0,138.1,32.0,7.0
6421,844,2017,325000,5000,3,1,1,2,18.15,118.0,82.0,115.0,6.0
6422,1460,2014,450000,133000,1,1,1,0,1.1,1461.0,18.45,248.0,5.0
6423,451,2017,675000,25000,3,1,1,2,17.5,11.0,88.7,11.0,5.0
6424,1797,2017,415000,15000,3,1,1,0,17.57,113.0,88.7,14.0,5.0
6425,465,2017,1100000,40000,1,1,1,0,21.38,136.0,88.7,21.7,5.0
6426,1913,2016,500000,35000,3,1,1,0,17.0,118.0,73.75,11.0,5.0
6427,793,2014,509999,70000,1,1,1,2,15.6,2523.0,62.1,15.0,7.0
6428,880,2007,200000,152000,1,1,1,1,1.5,26.0,12.0,2.0,9.0
6429,1011,2007,60000,100000,3,1,1,2,16.1,76.0,37.0,5.0,4.0
6430,591,2013,500000,80000,1,1,1,2,22.32,1582.0,126.3,25.0,5.0
6431,1592,2009,45000,100000,1,1,1,2,17.2,136.0,53.5,8.5,5.0
6432,1498,2017,270000,50000,3,1,1,0,25.17,7.0,53.3,72.0,5.0
6433,705,2017,550000,40000,3,1,1,0,17.1,117.0,81.86,114.73,5.0
6434,1490,2016,235000,60000,3,1,1,0,23.1,0.0,67.0,1.0,5.0
6435,683,2018,600000,40000,3,1,1,0,18.6,117.0,81.83,114.7,5.0
6436,433,2015,525000,60000,1,1,1,0,27.3,148.0,8.6,2.0,5.0
6437,1280,2012,325000,90000,1,1,1,0,22.0,1248.0,74.0,1.0,5.0
6438,1259,2014,420000,90000,1,1,1,0,23.4,1248.0,74.0,1.0,5.0
6439,1048,2014,229999,60000,3,1,1,2,2.2,8.0,67.1,0.0,5.0
6440,1259,2013,375000,80000,1,1,1,1,23.4,1248.0,74.0,1.0,5.0
6441,926,2012,750000,120000,1,1,1,0,12.5,217.0,12.0,2.0,8.0
6442,1762,2018,400000,40000,3,1,1,0,23.84,11.0,84.0,114.0,5.0
6443,982,2013,600000,91000,1,1,1,0,15.1,217.0,14.0,33.0,7.0
6444,577,2008,110000,80000,3,1,1,4,17.8,186.0,63.0,0.8,5.0
6445,1009,2007,45000,73257,3,1,1,0,16.1,76.0,37.0,5.0,4.0
6446,807,2019,722000,80000,1,1,1,0,0.0,2523.0,7.0,2.0,2.0
6447,1766,2020,500000,15000,3,1,1,0,23.84,11.0,83.83,114.0,5.0
6448,619,2007,250000,110000,1,1,1,2,18.1,143.0,11.0,24.0,5.0
6449,1547,2018,950000,40000,1,1,1,0,21.13,148.0,18.6,25.0,5.0
6450,1439,2013,375000,212000,1,1,1,0,21.64,1461.0,84.8,2.0,5.0
6451,1259,2018,780000,30000,1,1,1,0,28.4,1248.0,74.2,1.0,5.0
6452,562,2018,575000,30000,3,1,1,0,2.3,186.0,68.0,0.0,5.0
6453,683,2017,563000,30000,3,1,1,2,18.6,117.0,81.83,114.7,5.0
6454,1762,2017,450000,15000,3,1,1,0,23.84,11.0,84.0,114.0,5.0
6455,1896,2020,2300000,1000,1,1,0,0,13.68,233.0,147.51,36.0,7.0
6456,1009,1999,80000,26320,3,1,1,0,16.1,76.0,37.0,5.0,4.0
6457,724,2010,320000,135000,1,1,1,2,23.0,136.0,0.0,22.4,5.0
6458,418,2008,375000,100000,3,1,1,4,13.5,17.0,13.0,172.0,5.0
6459,1131,2017,400000,120000,3,1,1,0,15.37,116.0,73.0,11.0,5.0
6460,1005,2011,600000,230000,1,1,1,0,14.0,248.0,112.0,26.0,7.0
6461,1490,2016,315000,60000,3,1,1,2,23.1,0.0,67.0,1.0,5.0
6462,29,2012,1100000,80000,1,1,0,2,16.7,15.0,181.0,38.0,5.0
6463,1251,2010,350000,190000,1,1,1,2,1.3,1248.0,73.0,1.0,5.0
6464,1131,2016,375000,120000,3,1,1,0,15.37,116.0,73.0,11.0,5.0
6465,1873,2013,1050000,217000,1,1,1,2,12.0,244.0,1.6,2.0,8.0
6466,1086,2015,350000,29000,3,1,1,0,23.1,8.0,67.4,0.0,5.0
6467,1331,2010,120000,120000,3,1,1,4,18.0,161.0,67.0,84.0,5.0
6468,982,2015,819999,90000,1,1,1,0,16.0,217.0,14.0,33.0,7.0
6469,679,2018,700000,30000,3,1,1,0,18.6,117.0,81.83,114.7,5.0
6470,1101,2018,451999,30000,3,1,0,2,23.1,8.0,67.4,0.0,5.0
6471,550,2016,500000,56000,3,1,1,4,18.0,117.0,82.0,114.0,5.0
6472,1882,2015,1250000,90000,1,1,1,0,12.0,244.0,1.6,2.0,8.0
6473,940,2015,500000,120000,1,1,1,0,18.4,143.0,1.0,24.0,7.0
6474,1281,2015,490000,60000,1,1,1,0,25.2,1248.0,74.0,1.0,5.0
6475,1261,2008,200000,147000,1,1,1,2,1.3,1248.0,73.0,1.0,5.0
6476,1351,2012,240000,35000,3,1,1,0,18.0,8.0,67.1,0.0,5.0
6477,683,2018,655000,19500,3,1,1,0,18.6,117.0,81.83,114.7,5.0
6478,706,2018,620000,38426,3,1,1,0,17.1,117.0,81.86,114.73,5.0
6479,1295,2015,450000,35000,3,1,1,2,2.4,117.0,83.11,115.0,5.0
6480,1333,2014,310000,35000,3,1,1,2,2.51,8.0,67.4,0.0,5.0
6481,1058,2007,150000,50000,3,1,1,4,1.7,76.0,46.3,62.0,5.0
6482,59,2012,180000,120000,1,1,1,0,25.44,36.0,57.6,15.0,5.0
6483,1627,2011,150000,120000,1,1,1,0,1.4,145.0,7.0,135.4,5.0
6484,279,2011,160000,112000,1,1,1,2,2.0,13.0,68.0,16.0,5.0
6485,888,2013,600000,70000,1,1,1,4,14.0,2523.0,75.0,2.0,8.0
6486,1562,2012,380000,145000,1,1,1,0,2.5,158.0,13.5,25.0,5.0
6487,1654,2007,120000,135000,1,1,1,0,17.0,145.0,7.0,13.5,5.0
6488,1862,2011,350000,500000,1,1,1,2,12.0,244.0,1.57,2.0,7.0
6489,1655,2012,135000,146000,1,1,1,0,1.61,145.0,7.0,135.4,5.0
6490,538,2018,610000,10000,3,1,1,0,18.0,117.0,81.86,113.75,5.0
6491,1938,2020,260000,50000,1,1,1,0,2.14,148.0,88.5,23.0,5.0
6492,656,2017,500000,25000,3,1,1,0,2.14,117.0,81.86,113.75,5.0
6493,1485,2016,220000,20000,3,1,1,0,23.1,0.0,67.0,1.0,5.0
6494,416,2006,121000,70000,3,1,1,2,13.5,17.0,13.0,172.0,5.0
6495,1646,2017,350000,50000,1,1,1,0,25.0,136.0,6.1,14.0,5.0
6496,18,2018,2200000,25000,1,1,0,2,15.17,168.0,181.0,38.0,5.0
6497,688,2011,280000,100000,1,1,1,2,23.0,136.0,0.0,22.4,5.0
6498,1716,2020,919999,20000,3,1,1,0,17.0,118.0,18.5,17.0,5.0
6499,688,2011,320000,155000,1,1,1,0,23.0,136.0,0.0,22.4,5.0
6500,281,2012,140000,70000,1,1,1,1,2.0,13.0,68.0,16.0,5.0
6501,1209,2012,310000,25000,1,1,1,2,21.5,1248.0,88.8,2.0,5.0
6502,1018,2006,65000,120000,3,1,1,2,16.1,76.0,37.0,5.0,4.0
6503,78,2013,300000,90000,1,1,1,0,18.2,1248.0,73.8,172.5,7.0
6504,750,2017,2711000,9000,1,0,0,0,13.6,1.0,177.0,43.0,5.0
6505,771,2019,5150000,20000,3,0,0,0,22.37,2487.0,214.56,22.0,5.0
6506,751,2017,3200000,45000,1,0,0,0,1.33,1.0,177.0,43.0,5.0
6507,1728,2015,503000,110000,1,1,1,0,14.1,217.0,147.4,32.0,7.0
6508,1978,2019,3800000,20000,1,1,0,0,18.0,16.0,1.0,4.0,5.0
6509,1800,2016,2000000,68089,3,2,0,0,1.16,244.0,157.7,213.0,5.0
6510,1332,2013,225000,58343,3,2,1,0,21.7,8.0,67.5,0.0,5.0
6511,1064,2018,740000,38817,1,0,1,0,27.3,1248.0,74.0,1.0,5.0
6512,439,2016,550000,56494,3,2,1,0,18.2,11.0,88.7,11.0,5.0
6513,1880,2013,750000,79328,1,2,1,2,12.0,244.0,1.6,2.0,7.0
6514,1222,2019,650000,5621,3,2,0,0,22.0,117.0,81.8,113.0,5.0
6515,1837,2017,625000,25538,3,2,1,0,16.78,146.0,88.73,132.0,5.0
6516,1225,2018,600000,69779,3,0,0,0,22.0,117.0,81.8,113.0,5.0
6517,531,2017,450000,56290,1,0,1,0,24.0,1186.0,73.7,1.24,5.0
6518,49,2019,5400000,7500,1,0,0,0,16.78,15.0,1.0,4.0,5.0
6519,49,2019,5500000,8500,1,0,0,0,16.78,15.0,1.0,4.0,5.0
6520,334,2019,779000,7032,3,2,0,0,1.0,11.0,88.76,11.0,5.0
6521,1553,2016,645000,11000,3,0,0,0,14.3,158.0,13.5,153.0,5.0
6522,1977,2018,2475000,2000,1,0,0,0,16.8,184.0,15.0,35.0,5.0
6523,985,2011,575000,110000,1,1,1,2,15.1,217.0,14.0,33.0,7.0
6524,1788,2014,440000,110000,1,1,1,2,13.4,217.0,138.3,32.0,5.0
6525,1280,2012,380000,100000,1,1,1,2,22.0,1248.0,74.0,1.0,5.0
6526,1670,2010,140000,116700,3,1,1,1,15.0,1368.0,0.0,116.0,5.0
6527,1790,2015,475000,25000,1,1,1,0,22.5,1248.0,74.0,1.0,5.0
6528,990,2011,200000,200000,1,1,1,4,13.0,248.0,5.0,22.0,8.0
6529,1277,2010,400000,176062,1,1,1,0,17.8,1248.0,75.0,1.0,5.0
6530,1867,2008,425000,250000,1,1,1,4,12.8,244.0,12.0,2.4,8.0
6531,314,2015,509999,82000,1,1,1,0,25.8,148.0,8.6,2.0,5.0
6532,664,2010,275000,80000,3,1,1,0,1.81,186.0,68.5,0.4,5.0
