,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1029,40,1.0,1.0,663,0.0,9,4,0.0,1,1449,3,0.0,81,3,2,0.0,3,1.0,3975,23099,3,1.0,1.0,11,3,3,80,2,11,2,4,8,7,0,7
1030,31,1.0,0.0,326,0.0,8,2,0.0,1,1453,1,0.0,31,3,3,0.0,4,1.0,10793,8386,1,1.0,1.0,18,3,1,80,1,13,5,3,13,7,9,9
1031,46,0.0,0.0,377,0.0,9,3,0.0,1,1457,1,0.0,52,3,3,0.0,4,1.0,10096,15986,4,1.0,1.0,11,3,1,80,1,28,1,4,7,7,4,3
1032,39,0.0,1.0,592,0.0,2,3,0.0,1,1458,1,1.0,54,2,1,0.0,1,0.0,3646,17181,2,1.0,0.0,23,4,2,80,0,11,2,4,1,0,0,0
1033,31,0.0,0.0,1445,0.0,1,5,0.0,1,1459,3,1.0,100,4,3,0.0,2,0.0,7446,8931,1,1.0,1.0,11,3,1,80,0,10,2,3,10,8,4,7
1034,45,1.0,0.0,1038,0.0,20,3,0.0,1,1460,2,0.0,95,1,3,1.0,1,1.0,10851,19863,2,1.0,0.0,18,3,2,80,1,24,2,3,7,7,0,7
1035,31,1.0,0.0,1398,1.0,8,2,0.0,1,1461,4,1.0,96,4,1,0.0,2,0.0,2109,24609,9,1.0,1.0,18,3,4,80,0,8,3,3,3,2,0,2
1036,31,0.0,0.0,523,0.0,2,3,0.0,1,1464,2,0.0,94,3,1,0.0,4,0.0,3722,21081,6,1.0,0.0,13,3,3,80,1,7,2,1,2,2,2,2
1037,45,1.0,0.0,1448,0.0,29,3,0.0,1,1465,2,0.0,55,3,3,0.0,4,0.0,9380,14720,4,1.0,0.0,18,3,4,80,2,10,4,4,3,1,1,2
1038,48,1.0,0.0,1221,0.0,7,3,0.0,1,1466,3,0.0,96,3,2,0.0,1,1.0,5486,24795,4,1.0,1.0,11,3,1,80,3,15,3,3,2,2,2,2
1039,34,0.0,0.0,1107,1.0,9,4,0.0,1,1467,1,1.0,52,3,1,0.0,3,0.0,2742,3072,1,1.0,1.0,15,3,4,80,0,2,0,3,2,2,2,2
1040,40,1.0,1.0,218,0.0,8,1,0.0,1,1468,4,0.0,55,2,3,0.0,2,1.0,13757,25178,2,1.0,1.0,11,3,3,80,1,16,5,3,9,8,4,8
1041,28,1.0,0.0,866,0.0,5,3,0.0,1,1469,4,0.0,84,3,2,0.0,1,0.0,8463,23490,0,1.0,1.0,18,3,4,80,0,6,4,3,5,4,1,3
1042,44,1.0,1.0,981,0.0,5,3,0.0,1,1471,3,0.0,90,2,1,0.0,3,0.0,3162,7973,3,1.0,1.0,14,3,4,80,0,7,5,3,5,2,0,3
1043,53,1.0,0.0,447,0.0,2,3,0.0,1,1472,4,0.0,39,4,4,0.0,2,0.0,16598,19764,4,1.0,1.0,12,3,2,80,0,35,2,2,9,8,8,8
1044,49,1.0,0.0,1495,0.0,5,4,0.0,1,1473,1,0.0,96,3,2,1.0,3,0.0,6651,21534,2,1.0,1.0,14,3,2,80,1,20,0,2,3,2,1,2
1045,40,1.0,0.0,896,0.0,2,3,0.0,1,1474,3,0.0,68,3,1,0.0,3,1.0,2345,8045,2,1.0,1.0,14,3,3,80,1,8,3,4,3,1,1,2
1046,44,1.0,0.0,1467,0.0,20,3,0.0,1,1475,4,0.0,49,3,1,0.0,2,0.0,3420,21158,1,1.0,1.0,13,3,3,80,0,6,3,2,5,2,1,3
1047,33,1.0,0.0,430,0.0,7,3,0.0,1,1477,4,0.0,54,3,2,0.0,1,0.0,4373,17456,0,1.0,1.0,14,3,1,80,2,5,2,3,4,3,0,3
1048,34,1.0,0.0,1326,0.0,3,3,0.0,1,1478,4,0.0,81,1,2,0.0,1,0.0,4759,15891,3,1.0,1.0,18,3,4,80,0,15,2,3,13,9,3,12
1049,30,1.0,0.0,1358,0.0,16,1,0.0,1,1479,4,0.0,96,3,2,0.0,3,0.0,5301,2939,8,1.0,1.0,15,3,3,80,2,4,2,2,2,1,2,2
1050,42,1.0,0.0,748,0.0,9,2,0.0,1,1480,1,1.0,74,3,1,0.0,4,0.0,3673,16458,1,1.0,1.0,13,3,3,80,0,12,3,3,12,9,5,8
1051,44,1.0,0.0,383,0.0,1,5,0.0,1,1481,1,1.0,79,3,2,0.0,3,0.0,4768,9282,7,1.0,1.0,12,3,3,80,1,11,4,2,1,0,0,0
1052,30,1.0,1.0,990,0.0,7,3,0.0,1,1482,3,0.0,64,3,1,0.0,3,1.0,1274,7152,1,1.0,1.0,13,3,2,80,2,1,2,2,1,0,0,0
1053,57,1.0,0.0,405,0.0,1,2,0.0,1,1483,2,0.0,93,4,2,0.0,3,0.0,4900,2721,0,1.0,1.0,24,4,1,80,1,13,2,2,12,9,2,8
1054,49,1.0,0.0,1490,0.0,7,4,0.0,1,1484,3,0.0,35,3,3,1.0,2,1.0,10466,20948,3,1.0,1.0,14,3,2,80,2,29,3,3,8,7,0,7
1055,34,1.0,0.0,829,0.0,15,3,0.0,1,1485,2,0.0,71,3,4,0.0,1,1.0,17007,11929,7,1.0,1.0,14,3,4,80,2,16,3,2,14,8,6,9
1056,28,0.0,0.0,1496,0.0,1,3,0.0,1,1486,1,0.0,92,3,1,0.0,3,0.0,2909,15747,3,1.0,1.0,15,3,4,80,1,5,3,4,3,2,1,2
1057,29,0.0,0.0,115,0.0,13,3,0.0,1,1487,1,1.0,51,3,2,0.0,2,0.0,5765,17485,5,1.0,1.0,11,3,1,80,0,7,4,1,5,3,0,0
1058,34,0.0,0.0,790,0.0,24,4,0.0,1,1489,1,1.0,40,2,2,0.0,2,0.0,4599,7815,0,1.0,0.0,23,4,3,80,0,16,2,4,15,9,10,10
1059,35,1.0,0.0,660,0.0,7,1,0.0,1,1492,4,0.0,76,3,1,0.0,3,0.0,2404,16192,1,1.0,1.0,13,3,1,80,1,1,3,3,1,0,0,0
1060,24,0.0,0.0,381,0.0,9,3,0.0,1,1494,2,0.0,89,3,1,0.0,1,0.0,3172,16998,2,1.0,0.0,11,3,3,80,0,4,2,2,0,0,0,0
1061,24,1.0,1.0,830,0.0,13,2,0.0,1,1495,4,1.0,78,3,1,0.0,2,0.0,2033,7103,1,1.0,1.0,13,3,3,80,1,1,2,3,1,0,0,0
1062,44,1.0,0.0,1193,0.0,2,1,0.0,1,1496,2,0.0,86,3,3,0.0,3,0.0,10209,19719,5,1.0,0.0,18,3,2,80,0,16,2,2,2,2,2,2
1063,29,1.0,0.0,1246,0.0,19,3,0.0,1,1497,3,0.0,77,2,2,0.0,3,1.0,8620,23757,1,1.0,1.0,14,3,3,80,2,10,3,3,10,7,0,4
1064,30,1.0,0.0,330,1.0,1,3,0.0,1,1499,3,0.0,46,3,1,0.0,3,1.0,2064,15428,0,1.0,1.0,21,4,1,80,1,6,3,4,5,3,1,3
1065,55,1.0,0.0,1229,0.0,4,4,0.0,1,1501,4,0.0,30,3,2,1.0,3,0.0,4035,16143,0,1.0,0.0,16,3,2,80,0,4,2,3,3,2,1,2
1066,33,1.0,0.0,1099,0.0,4,4,0.0,1,1502,1,1.0,82,2,1,0.0,2,0.0,3838,8192,8,1.0,1.0,11,3,4,80,0,8,5,3,5,4,0,2
1067,47,1.0,0.0,571,0.0,14,3,0.0,1,1503,3,1.0,78,3,2,0.0,3,0.0,4591,24200,3,1.0,0.0,17,3,3,80,1,11,4,2,5,4,1,2
1068,28,0.0,0.0,289,0.0,2,2,0.0,1,1504,3,0.0,38,2,1,0.0,1,0.0,2561,5355,7,1.0,1.0,11,3,3,80,0,8,2,2,0,0,0,0
1069,28,1.0,0.0,1423,0.0,1,3,0.0,1,1506,1,0.0,72,2,1,0.0,3,1.0,1563,12530,1,1.0,1.0,14,3,4,80,1,1,2,1,1,0,0,0
1070,28,1.0,0.0,467,0.0,7,3,0.0,1,1507,3,0.0,55,3,2,0.0,1,0.0,4898,11827,0,1.0,1.0,14,3,4,80,0,5,5,3,4,2,1,3
1071,49,1.0,0.0,271,0.0,3,2,0.0,1,1509,3,1.0,43,2,2,0.0,1,0.0,4789,23070,4,1.0,1.0,25,4,1,80,1,10,3,3,3,2,1,2
1072,29,1.0,0.0,410,0.0,2,1,0.0,1,1513,4,1.0,97,3,1,0.0,2,0.0,3180,4668,0,1.0,1.0,13,3,3,80,3,4,3,3,3,2,0,2
1073,28,1.0,0.0,1083,0.0,29,1,0.0,1,1514,3,0.0,96,1,2,0.0,2,0.0,6549,3173,1,1.0,1.0,14,3,2,80,2,8,2,2,8,6,1,7
1074,33,1.0,0.0,516,0.0,8,5,0.0,1,1515,4,0.0,69,3,2,1.0,3,0.0,6388,22049,2,1.0,0.0,17,3,1,80,0,14,6,3,0,0,0,0
1075,32,1.0,0.0,495,0.0,10,3,0.0,1,1516,3,0.0,64,3,3,0.0,4,0.0,11244,21072,2,1.0,1.0,25,4,2,80,0,10,5,4,5,2,0,0
1076,54,1.0,0.0,1050,0.0,11,4,0.0,1,1520,2,1.0,87,3,4,0.0,4,1.0,16032,24456,3,1.0,1.0,20,4,1,80,1,26,2,3,14,9,1,12
1077,29,0.0,0.0,224,0.0,1,4,0.0,1,1522,1,0.0,100,2,1,0.0,1,0.0,2362,7568,6,1.0,1.0,13,3,3,80,0,11,2,1,9,7,0,7
1078,44,1.0,0.0,136,0.0,28,3,0.0,1,1523,4,0.0,32,3,4,0.0,1,0.0,16328,22074,3,1.0,1.0,13,3,3,80,1,24,1,4,20,6,14,17
1079,39,1.0,0.0,1089,0.0,6,3,0.0,1,1525,2,1.0,32,3,3,0.0,2,0.0,8376,9150,4,1.0,1.0,18,3,4,80,0,9,3,3,2,0,2,2
1080,46,1.0,0.0,228,0.0,3,3,0.0,1,1527,3,1.0,51,3,4,0.0,2,0.0,16606,11380,8,1.0,1.0,12,3,4,80,1,23,2,4,13,12,5,1
1081,35,1.0,0.0,1029,0.0,16,3,0.0,1,1529,4,1.0,91,2,3,1.0,2,0.0,8606,21195,1,1.0,1.0,19,3,4,80,0,11,3,1,11,8,3,3
1082,23,1.0,0.0,507,0.0,20,1,0.0,1,1533,1,0.0,97,3,2,0.0,3,0.0,2272,24812,0,1.0,1.0,14,3,2,80,0,5,2,3,4,3,1,2
1083,40,0.0,0.0,676,0.0,9,4,0.0,1,1534,4,0.0,86,3,1,0.0,1,0.0,2018,21831,3,1.0,1.0,14,3,2,80,0,15,3,1,5,4,1,0
1084,34,1.0,0.0,971,0.0,1,3,0.0,1,1535,4,0.0,64,2,3,0.0,3,0.0,7083,12288,1,1.0,0.0,14,3,4,80,0,10,3,3,10,9,8,6
1085,31,0.0,0.0,561,0.0,3,3,0.0,1,1537,4,1.0,33,3,1,0.0,3,0.0,4084,4156,1,1.0,1.0,12,3,1,80,0,7,2,1,7,2,7,7
1086,50,1.0,0.0,333,0.0,22,5,0.0,1,1539,3,0.0,88,1,4,0.0,4,0.0,14411,24450,1,1.0,0.0,13,3,4,80,0,32,2,3,32,6,13,9
1087,34,1.0,0.0,1440,0.0,7,2,0.0,1,1541,2,0.0,55,3,1,0.0,3,0.0,2308,4944,0,1.0,0.0,25,4,2,80,1,12,4,3,11,10,5,7
1088,42,1.0,0.0,1210,0.0,2,3,0.0,1,1542,3,0.0,68,2,1,0.0,2,0.0,4841,24052,4,1.0,1.0,14,3,2,80,1,4,3,3,1,0,0,0
1089,37,1.0,0.0,674,0.0,13,3,0.0,1,1543,1,0.0,47,3,2,0.0,4,0.0,4285,3031,1,1.0,1.0,17,3,1,80,0,10,2,3,10,8,3,7
1090,29,1.0,0.0,441,0.0,8,1,0.0,1,1544,3,1.0,39,1,2,1.0,1,0.0,9715,7288,3,1.0,1.0,13,3,3,80,1,9,3,3,7,7,0,7
1091,33,1.0,0.0,575,0.0,25,3,0.0,1,1545,4,0.0,44,2,2,0.0,2,0.0,4320,24152,1,1.0,1.0,13,3,4,80,0,5,2,3,5,3,0,2
1092,45,1.0,0.0,950,0.0,28,3,0.0,1,1546,4,0.0,97,3,1,0.0,4,0.0,2132,4585,4,1.0,1.0,20,4,4,80,1,8,3,3,5,4,0,3
1093,42,1.0,0.0,288,0.0,2,3,0.0,1,1547,4,0.0,40,3,3,1.0,4,0.0,10124,18611,2,1.0,0.0,14,3,3,80,1,24,3,1,20,8,13,9
1094,40,1.0,0.0,1342,0.0,9,2,0.0,1,1548,1,0.0,47,3,2,0.0,1,0.0,5473,19345,0,1.0,1.0,12,3,4,80,0,9,5,4,8,4,7,1
1095,33,1.0,0.0,589,0.0,28,4,0.0,1,1549,2,0.0,79,3,2,0.0,3,0.0,5207,22949,1,1.0,0.0,12,3,2,80,1,15,3,3,15,14,5,7
1096,40,1.0,0.0,898,1.0,6,2,0.0,1,1550,3,0.0,38,3,4,0.0,4,0.0,16437,17381,1,1.0,0.0,21,4,4,80,0,21,2,3,21,7,7,7
1097,24,1.0,0.0,350,0.0,21,2,0.0,1,1551,3,0.0,57,2,1,0.0,1,1.0,2296,10036,0,1.0,1.0,14,3,2,80,3,2,3,3,1,1,0,0
1098,40,1.0,1.0,1142,0.0,8,2,0.0,1,1552,4,0.0,72,3,2,1.0,4,1.0,4069,8841,3,1.0,0.0,18,3,3,80,0,8,2,3,2,2,2,2
1099,45,1.0,0.0,538,0.0,1,4,0.0,1,1553,1,0.0,66,3,3,1.0,2,1.0,7441,20933,1,1.0,1.0,12,3,1,80,3,10,4,3,10,8,7,7
1100,35,1.0,0.0,1402,0.0,28,4,0.0,1,1554,2,1.0,98,2,1,0.0,3,0.0,2430,26204,0,1.0,1.0,23,4,1,80,2,6,5,3,5,3,4,2
1101,32,1.0,0.0,824,0.0,5,2,0.0,1,1555,4,1.0,67,2,2,0.0,2,0.0,5878,15624,3,1.0,1.0,12,3,1,80,1,12,2,3,7,1,2,5
1102,36,1.0,0.0,1157,0.0,2,4,0.0,1,1556,3,0.0,70,3,1,0.0,4,0.0,2644,17001,3,1.0,0.0,21,4,4,80,0,7,3,2,3,2,1,2
1103,48,1.0,0.0,492,0.0,16,4,0.0,1,1557,3,1.0,96,3,2,0.0,3,1.0,6439,13693,8,1.0,1.0,14,3,3,80,1,18,2,3,8,7,7,7
1104,29,1.0,0.0,598,0.0,9,3,0.0,1,1558,3,0.0,91,4,1,0.0,3,0.0,2451,22376,6,1.0,1.0,18,3,1,80,2,5,2,2,1,0,0,0
1105,33,1.0,0.0,1242,0.0,8,4,0.0,1,1560,1,0.0,46,3,2,0.0,1,0.0,6392,10589,2,1.0,1.0,13,3,4,80,1,8,6,1,2,2,2,2
1106,30,0.0,0.0,740,0.0,1,3,0.0,1,1562,2,0.0,64,2,2,0.0,1,0.0,9714,5323,1,1.0,1.0,11,3,4,80,1,10,4,3,10,8,6,7
1107,38,1.0,0.0,888,1.0,10,4,1.0,1,1563,3,0.0,71,3,2,0.0,3,0.0,6077,14814,3,1.0,1.0,11,3,3,80,0,10,2,3,6,3,1,2
1108,35,1.0,0.0,992,0.0,1,3,0.0,1,1564,4,0.0,68,2,1,0.0,1,0.0,2450,21731,1,1.0,1.0,19,3,2,80,0,3,3,3,3,0,1,2
1109,30,1.0,0.0,1288,0.0,29,4,0.0,1,1568,3,0.0,33,3,3,0.0,2,0.0,9250,17799,3,1.0,1.0,12,3,2,80,1,9,3,3,4,2,1,3
1110,35,0.0,0.0,104,0.0,2,3,0.0,1,1569,1,1.0,69,3,1,0.0,1,1.0,2074,26619,1,1.0,0.0,12,3,4,80,1,1,2,3,1,0,0,0
1111,53,0.0,0.0,607,0.0,2,5,0.0,1,1572,3,1.0,78,2,3,0.0,4,0.0,10169,14618,0,1.0,1.0,16,3,2,80,1,34,4,3,33,7,1,9
1112,38,0.0,0.0,903,0.0,2,3,0.0,1,1573,3,0.0,81,3,2,0.0,2,0.0,4855,7653,4,1.0,1.0,11,3,1,80,2,7,2,3,5,2,1,4
1113,32,1.0,1.0,1200,0.0,1,4,0.0,1,1574,4,0.0,62,3,2,0.0,1,0.0,4087,25174,4,1.0,1.0,14,3,2,80,1,9,3,2,6,5,1,2
1114,48,1.0,0.0,1108,0.0,15,4,0.0,1,1576,3,1.0,65,3,1,0.0,1,0.0,2367,16530,8,1.0,1.0,12,3,4,80,1,10,3,2,8,2,7,6
1115,34,1.0,0.0,479,0.0,7,4,0.0,1,1577,1,0.0,35,3,1,0.0,4,0.0,2972,22061,1,1.0,1.0,13,3,3,80,0,1,4,1,1,0,0,0
1116,55,1.0,0.0,685,0.0,26,5,0.0,1,1578,3,0.0,60,2,5,0.0,4,0.0,19586,23037,1,1.0,1.0,21,4,3,80,1,36,3,3,36,6,2,13
1117,34,1.0,0.0,1351,0.0,1,4,0.0,1,1580,2,0.0,45,3,2,0.0,4,0.0,5484,13008,9,1.0,1.0,17,3,2,80,1,9,3,2,2,2,2,1
1118,26,1.0,0.0,474,0.0,3,3,0.0,1,1581,1,1.0,89,3,1,0.0,4,0.0,2061,11133,1,1.0,1.0,21,4,1,80,0,1,5,3,1,0,0,0
1119,38,1.0,0.0,1245,0.0,14,3,0.0,1,1582,3,0.0,80,3,2,0.0,2,0.0,9924,12355,0,1.0,1.0,11,3,4,80,1,10,3,3,9,8,7,7
1120,38,1.0,0.0,437,0.0,16,3,0.0,1,1583,2,1.0,90,3,2,0.0,2,0.0,4198,16379,2,1.0,1.0,12,3,2,80,0,8,5,4,3,2,1,2
1121,36,1.0,0.0,884,0.0,1,4,0.0,1,1585,2,1.0,73,3,2,0.0,3,0.0,6815,21447,6,1.0,1.0,13,3,1,80,0,15,5,3,1,0,0,0
1122,29,1.0,0.0,1370,0.0,3,1,0.0,1,1586,2,0.0,87,3,1,0.0,1,0.0,4723,16213,1,1.0,0.0,18,3,4,80,0,10,3,3,10,9,1,5
1123,35,1.0,0.0,670,0.0,10,4,0.0,1,1587,1,1.0,51,3,2,1.0,3,0.0,6142,4223,3,1.0,0.0,16,3,3,80,0,10,4,3,5,2,0,4
1124,39,1.0,0.0,1462,0.0,6,3,0.0,1,1588,4,0.0,38,4,3,0.0,3,0.0,8237,4658,2,1.0,1.0,11,3,1,80,1,11,3,3,7,6,7,6
1125,29,1.0,0.0,995,0.0,2,1,0.0,1,1590,1,0.0,87,3,2,1.0,4,1.0,8853,24483,1,1.0,1.0,19,3,4,80,1,6,0,4,6,4,1,3
1126,50,1.0,0.0,264,0.0,9,3,0.0,1,1591,3,0.0,59,3,5,0.0,3,0.0,19331,19519,4,1.0,0.0,16,3,3,80,1,27,2,3,1,0,0,0
1127,23,1.0,0.0,977,0.0,10,3,0.0,1,1592,4,0.0,45,4,1,0.0,3,0.0,2073,12826,2,1.0,1.0,16,3,4,80,1,4,2,3,2,2,2,2
1128,36,1.0,0.0,1302,0.0,6,4,0.0,1,1594,1,0.0,80,4,2,0.0,1,0.0,5562,19711,3,1.0,0.0,13,3,4,80,1,9,3,3,3,2,0,2
1129,42,1.0,0.0,1059,0.0,9,2,0.0,1,1595,4,0.0,93,2,5,0.0,4,0.0,19613,26362,8,1.0,1.0,22,4,4,80,0,24,2,3,1,0,0,1
1130,35,1.0,0.0,750,0.0,28,3,0.0,1,1596,2,0.0,46,4,2,0.0,3,0.0,3407,25348,1,1.0,1.0,17,3,4,80,2,10,3,2,10,9,6,8
1131,34,1.0,0.0,653,0.0,10,4,0.0,1,1597,4,0.0,92,2,2,1.0,3,0.0,5063,15332,1,1.0,1.0,14,3,2,80,1,8,3,2,8,2,7,7
1132,40,1.0,0.0,118,0.0,14,2,0.0,1,1598,4,1.0,84,3,2,0.0,1,0.0,4639,11262,1,1.0,1.0,15,3,3,80,1,5,2,3,5,4,1,2
1133,43,1.0,0.0,990,0.0,27,3,0.0,1,1599,4,0.0,87,4,1,0.0,2,1.0,4876,5855,5,1.0,1.0,12,3,3,80,1,8,0,3,6,4,0,2
1134,35,1.0,0.0,1349,0.0,7,2,0.0,1,1601,3,0.0,63,2,1,0.0,4,0.0,2690,7713,1,1.0,1.0,18,3,4,80,1,1,5,2,1,0,0,1
1135,46,1.0,0.0,563,0.0,1,4,0.0,1,1602,4,0.0,56,4,4,0.0,1,0.0,17567,3156,1,1.0,1.0,15,3,2,80,0,27,5,1,26,0,0,12
1136,28,0.0,0.0,329,0.0,24,3,0.0,1,1604,3,0.0,51,3,1,0.0,2,0.0,2408,7324,1,1.0,0.0,17,3,3,80,3,1,3,3,1,1,0,0
1137,22,1.0,1.0,457,0.0,26,2,0.0,1,1605,2,1.0,85,2,1,0.0,3,0.0,2814,10293,1,1.0,0.0,14,3,2,80,0,4,2,2,4,2,1,3
1138,50,1.0,0.0,1234,0.0,20,5,0.0,1,1606,2,0.0,41,3,4,1.0,3,0.0,11245,20689,2,1.0,0.0,15,3,3,80,1,32,3,3,30,8,12,13
1139,32,1.0,0.0,634,0.0,5,4,0.0,1,1607,2,1.0,35,4,1,0.0,4,0.0,3312,18783,3,1.0,1.0,17,3,4,80,2,6,3,3,3,2,0,2
1140,44,1.0,0.0,1313,0.0,7,3,0.0,1,1608,2,1.0,31,3,5,0.0,4,1.0,19049,3549,0,1.0,0.0,14,3,4,80,1,23,4,2,22,7,1,10
1141,30,1.0,0.0,241,0.0,7,3,0.0,1,1609,2,0.0,48,2,1,0.0,2,0.0,2141,5348,1,1.0,1.0,12,3,2,80,1,6,3,2,6,4,1,1
1142,45,1.0,0.0,1015,0.0,5,5,0.0,1,1611,3,1.0,50,1,2,0.0,1,0.0,5769,23447,1,1.0,0.0,14,3,1,80,0,10,3,3,10,7,1,4
1143,45,1.0,1.0,336,0.0,26,3,0.0,1,1612,1,0.0,52,2,2,0.0,1,0.0,4385,24162,1,1.0,1.0,15,3,1,80,1,10,2,3,10,7,4,5
1144,31,1.0,0.0,715,0.0,2,4,0.0,1,1613,4,0.0,54,3,2,0.0,1,0.0,5332,21602,7,1.0,1.0,13,3,4,80,0,10,3,3,5,2,0,3
1145,36,1.0,0.0,559,0.0,12,4,0.0,1,1614,3,1.0,76,3,2,0.0,3,0.0,4663,12421,9,1.0,0.0,12,3,2,80,2,7,2,3,3,2,1,1
1146,34,1.0,0.0,426,0.0,10,4,0.0,1,1615,3,0.0,42,4,2,0.0,4,1.0,4724,17000,1,1.0,1.0,13,3,1,80,1,9,3,3,9,7,7,2
1147,49,1.0,0.0,722,0.0,25,4,0.0,1,1617,3,1.0,84,3,1,0.0,1,0.0,3211,22102,1,1.0,1.0,14,3,4,80,1,10,3,2,9,6,1,4
1148,39,1.0,0.0,1387,0.0,10,5,0.0,1,1618,2,0.0,76,3,2,0.0,1,0.0,5377,3835,2,1.0,1.0,13,3,4,80,3,10,3,3,7,7,7,7
1149,27,1.0,0.0,1302,0.0,19,3,0.0,1,1619,4,0.0,67,2,1,0.0,1,1.0,4066,16290,1,1.0,1.0,11,3,1,80,2,7,3,3,7,7,0,7
1150,35,1.0,0.0,819,0.0,18,5,0.0,1,1621,2,0.0,48,4,2,0.0,1,0.0,5208,26312,1,1.0,1.0,11,3,4,80,0,16,2,3,16,15,1,10
1151,28,1.0,0.0,580,0.0,27,3,0.0,1,1622,2,1.0,39,1,2,0.0,1,1.0,4877,20460,0,1.0,1.0,21,4,2,80,1,6,5,2,5,3,0,0
1152,21,1.0,0.0,546,0.0,5,1,0.0,1,1623,3,0.0,97,3,1,0.0,4,0.0,3117,26009,1,1.0,1.0,18,3,3,80,0,3,2,3,2,2,2,2
1153,18,0.0,0.0,544,0.0,3,2,0.0,1,1624,2,1.0,70,3,1,0.0,4,0.0,1569,18420,1,1.0,0.0,12,3,3,80,0,0,2,4,0,0,0,0
1154,47,1.0,0.0,1176,1.0,26,4,0.0,1,1625,4,1.0,98,3,5,0.0,3,0.0,19658,5220,3,1.0,1.0,11,3,3,80,1,27,2,3,5,2,1,0
1155,39,1.0,0.0,170,0.0,3,2,0.0,1,1627,3,0.0,76,2,2,0.0,3,1.0,3069,10302,0,1.0,1.0,15,3,4,80,1,11,3,3,10,8,0,7
1156,40,1.0,0.0,884,0.0,15,3,0.0,1,1628,1,1.0,80,2,3,0.0,3,0.0,10435,25800,1,1.0,1.0,13,3,4,80,2,18,2,3,18,15,14,12
1157,35,1.0,1.0,208,0.0,8,4,0.0,1,1630,3,1.0,52,3,2,1.0,3,0.0,4148,12250,1,1.0,1.0,12,3,4,80,1,15,5,3,14,11,2,9
1158,37,1.0,0.0,671,0.0,19,3,0.0,1,1631,3,0.0,85,3,2,0.0,3,0.0,5768,26493,3,1.0,1.0,17,3,1,80,3,9,2,2,4,3,0,2
1159,39,1.0,0.0,711,0.0,4,3,0.0,1,1633,1,1.0,81,3,2,0.0,3,0.0,5042,3140,0,1.0,1.0,13,3,4,80,0,10,2,1,9,2,3,8
1160,45,1.0,0.0,1329,0.0,2,2,0.0,1,1635,4,1.0,59,2,2,0.0,4,1.0,5770,5388,1,1.0,1.0,19,3,1,80,2,10,3,3,10,7,3,9
1161,38,1.0,0.0,397,0.0,2,2,0.0,1,1638,4,1.0,54,2,3,0.0,3,0.0,7756,14199,3,1.0,0.0,19,3,4,80,1,10,6,4,5,4,0,2
1162,35,0.0,0.0,737,0.0,10,3,0.0,1,1639,4,0.0,55,2,3,0.0,1,0.0,10306,21530,9,1.0,1.0,17,3,3,80,0,15,3,3,13,12,6,0
1163,37,1.0,0.0,1470,0.0,10,3,0.0,1,1640,2,1.0,71,3,1,0.0,2,0.0,3936,9953,1,1.0,1.0,11,3,1,80,1,8,2,1,8,4,7,7
1164,40,1.0,0.0,448,0.0,16,3,0.0,1,1641,3,1.0,84,3,3,0.0,4,0.0,7945,19948,6,1.0,0.0,15,3,4,80,0,18,2,2,4,2,3,3
1165,44,1.0,0.0,602,1.0,1,5,1.0,1,1642,1,0.0,37,3,2,0.0,4,0.0,5743,10503,4,1.0,0.0,11,3,3,80,0,14,3,3,10,7,0,2
1166,48,1.0,0.0,365,0.0,4,5,0.0,1,1644,3,0.0,89,2,4,0.0,4,0.0,15202,5602,2,1.0,1.0,25,4,2,80,1,23,3,3,2,2,2,2
1167,35,0.0,0.0,763,0.0,15,2,0.0,1,1645,1,0.0,59,1,2,0.0,4,1.0,5440,22098,6,1.0,0.0,14,3,4,80,2,7,2,2,2,2,2,2
1168,24,1.0,0.0,567,0.0,2,1,0.0,1,1646,1,1.0,32,3,1,0.0,4,0.0,3760,17218,1,1.0,0.0,13,3,3,80,0,6,2,3,6,3,1,3
1169,27,1.0,0.0,486,0.0,8,3,0.0,1,1647,2,1.0,86,4,1,0.0,3,0.0,3517,22490,7,1.0,1.0,17,3,1,80,0,5,0,3,3,2,0,2
1170,27,1.0,0.0,591,0.0,2,3,0.0,1,1648,4,0.0,87,3,1,0.0,4,0.0,2580,6297,2,1.0,1.0,13,3,3,80,0,6,0,2,4,2,1,2
1171,40,0.0,0.0,1329,0.0,7,3,0.0,1,1649,1,0.0,73,3,1,0.0,1,0.0,2166,3339,3,1.0,0.0,14,3,2,80,0,10,3,1,4,2,0,3
1172,29,1.0,0.0,469,0.0,10,3,0.0,1,1650,3,0.0,42,2,2,0.0,3,0.0,5869,23413,9,1.0,1.0,11,3,3,80,0,8,2,3,5,2,1,4
1173,36,1.0,0.0,711,0.0,5,4,0.0,1,1651,2,1.0,42,3,3,1.0,1,0.0,8008,22792,4,1.0,1.0,12,3,3,80,2,9,6,3,3,2,0,2
